name	mean	rank
Pseudoduganella sp001425265	7272945	species
Pseudoduganella sp001427305	6603920	species
Pseudoduganella sp002454505	6062215	species
Pseudoduganella sp003053665	6684318.4	species
Pseudoduganella sp004217275	6238014	species
Pseudoduganella sp009674485	8169011	species
Pseudoduganella sp013369485	6327951	species
Pseudoduganella sp900113115	6341035	species
Pseudoduganella umbonata	7392247	species
Pseudoduganella violacea	6247076	species
Pseudoduganella violaceinigra	6110349	species
Pseudoflavonifractor capillosus	4033591.3333333335	species
Pseudoflavonifractor sp014287675	4214197.277777778	species
Pseudoflavonifractor sp900079765	3668307	species
Pseudoflavonifractor sp904419835	2583008	species
Pseudofrancisella aestuarii	1799274	species
Pseudofrancisella frigiditurris	1861609	species
Pseudofulvimonas gallinarii	3427421.3333333335	species
Pseudofulvimonas sp002344355	3636953	species
Pseudogemmobacter bohemicus	5607742	species
Pseudogemmobacter humi	4474616	species
Pseudogemmobacter sp013155295	4605234	species
Pseudogemmobacter sp014879735	4390443	species
Pseudogemmobacter sp016405985	5294781	species
Pseudogemmobacter sp900105075	5011740	species
Pseudoglutamicibacter albus_A	2192032	species
Pseudoglutamicibacter cumminsii	2259253	species
Pseudoglutamicibacter cumminsii_A	2111134	species
Pseudogracilibacillus auburnensis	4779970	species
Pseudogracilibacillus intestinigallinarum	2471693	species
Pseudogracilibacillus sp002453315	3490251	species
Pseudogracilibacillus sp012518125	2243120	species
Pseudogulbenkiania ferrooxidans_A	4280891	species
Pseudogulbenkiania sp000527175	4339789	species
Pseudogulbenkiania sp016192025	3245346	species
Pseudogulbenkiania subflava	4367405	species
Pseudohaliea rubra	3212303	species
Pseudohalocynthiibacter aestuariivivens	3903639	species
Pseudohoeflea sp002707605	4079446.6666666665	species
Pseudohoeflea suaedae	3772164	species
Pseudohongiella acticola	3612481	species
Pseudohongiella nitratireducens	3344626	species
Pseudohongiella sp002354805	3629579.5	species
Pseudohongiella sp002706685	3484381	species
Pseudohongiella sp002711845	3492784	species
Pseudohongiella sp004535785	3534449	species
Pseudohongiella sp011050365	3555129.5	species
Pseudohongiella spirulinae	3345119	species
Pseudokineococcus lusitanus	3839029	species
Pseudokineococcus marinus	3604334	species
Pseudolabrys sp001426945	4741043	species
Pseudolabrys sp001464835	3516567	species
Pseudolabrys sp001899285	4630489.5	species
Pseudolabrys sp003133345	4151328	species
Pseudolabrys sp003152455	4752134	species
Pseudolabrys sp003367195	4098220	species
Pseudolabrys sp005153485	4517519	species
Pseudolabrys sp009694265	2494857	species
Pseudolabrys sp016124795	5140517	species
Pseudolabrys sp016185205	4378619	species
Pseudolabrys sp016201085	3662267	species
Pseudolabrys sp017849615	4396131	species
Pseudolabrys sp018240595	4908908	species
Pseudolabrys sp018242205	4597126	species
Pseudolabrys sp019246455	2641004	species
Pseudolabrys sp019247925	2788789.5	species
Pseudolabrys sp903839845	4016584.769230769	species
Pseudolabrys sp903878085	4404457	species
Pseudolabrys sp903885555	3982321	species
Pseudolabrys sp903929045	3933277.5	species
Pseudolabrys taiwanensis	5593741	species
Pseudolachnospira avium	3071900	species
Pseudoleptotrichia goodfellowii	2286391.6666666665	species
Pseudoleptotrichia sp003932895	2516687	species
Pseudolysinimonas sp002325245	2484358.3076923075	species
Pseudolysinimonas sp011620705	2115323	species
Pseudolysinimonas sp017308515	2848058	species
Pseudolysinimonas sp905479755	2529306	species
Pseudolysinimonas yzui	3077890	species
Pseudolysobacter antarcticus	4728975	species
Pseudomaricurvus alcaniphilus	5520131.5	species
Pseudomaricurvus alkylphenolicus	8879859	species
Pseudomaricurvus hydrocarbonicus	5721274	species
Pseudomaricurvus sp002707785	4757599	species
Pseudomaricurvus sp009857815	4007398	species
Pseudomaricurvus sp018863235	4162267	species
Pseudomethylobacillus aquaticus	2550207	species
Pseudomethylobacillus flagellatus_A	2375709	species
Pseudomonas aeruginosa	6653678.886161508	species
Pseudomonas aeruginosa_A	6578484.714285715	species
Pseudomonas citronellolis	7006661.038461538	species
Pseudomonas delhiensis	6928032.666666667	species
Pseudomonas jinjuensis	5865478	species
Pseudomonas knackmussii	6129270	species
Pseudomonas nicosulfuronedens	6677205	species
Pseudomonas nitritireducens_A	7578310	species
Pseudomonas nitroreducens	6789657	species
Pseudomonas nitroreducens_A	6590970	species
Pseudomonas nitroreducens_B	5766114	species
Pseudomonas panipatensis	5775530	species
Pseudomonas sp000349845	5696307	species
Pseudomonas sp000955805	6385131.5	species
Pseudomonas sp002079985	6738068.666666667	species
Pseudomonas sp002796985	6020870	species
Pseudomonas sp009189165	6311241	species
Pseudomonas sp014852585	6425165	species
Pseudomonas sp016919445	6393486	species
Pseudomonas sp017491605	6158957	species
Pseudomonas sp017589465	5472909	species
Pseudomonas_A balearica	4425864.6	species
Pseudomonas_A chloritidismutans	4391355.142857143	species
Pseudomonas_A kunmingensis	4434950.666666667	species
Pseudomonas_A kunmingensis_A	4419564.230769231	species
Pseudomonas_A lopnurensis	4840919.5	species
Pseudomonas_A nitrititolerans	4234711.319148936	species
Pseudomonas_A saudiphocaensis	3659287	species
Pseudomonas_A songnenensis	4327554	species
Pseudomonas_A sp000765155	4044790.2	species
Pseudomonas_A sp002692525	4375778.9	species
Pseudomonas_A sp003205815	4441171.2727272725	species
Pseudomonas_A sp003325755	5601070	species
Pseudomonas_A sp004010935	4734946.133333334	species
Pseudomonas_A sp004331835	4741490.333333333	species
Pseudomonas_A sp007713455	4711826	species
Pseudomonas_A sp013620795	4470053	species
Pseudomonas_A stutzeri	4370631.654676259	species
Pseudomonas_A stutzeri_A	4752535	species
Pseudomonas_A stutzeri_AA	4615749	species
Pseudomonas_A stutzeri_AB	4419523.533333333	species
Pseudomonas_A stutzeri_AC	4527269.923076923	species
Pseudomonas_A stutzeri_AD	4628047	species
Pseudomonas_A stutzeri_AE	4638296.666666667	species
Pseudomonas_A stutzeri_AF	4556994.666666667	species
Pseudomonas_A stutzeri_AH	4803302	species
Pseudomonas_A stutzeri_AI	4986387	species
Pseudomonas_A stutzeri_AK	4998235	species
Pseudomonas_A stutzeri_AL	4020228.1666666665	species
Pseudomonas_A stutzeri_AM	4733426	species
Pseudomonas_A stutzeri_AN	4935234	species
Pseudomonas_A stutzeri_B	4889663	species
Pseudomonas_A stutzeri_C	4278818	species
Pseudomonas_A stutzeri_D	4731359	species
Pseudomonas_A stutzeri_E	4898564	species
Pseudomonas_A stutzeri_G	4614763	species
Pseudomonas_A stutzeri_H	4233213	species
Pseudomonas_A stutzeri_N	4405757	species
Pseudomonas_A stutzeri_O	4671730	species
Pseudomonas_A stutzeri_P	4429372	species
Pseudomonas_A stutzeri_Q	4744492	species
Pseudomonas_A stutzeri_R	4712796.5	species
Pseudomonas_A stutzeri_S	3982512	species
Pseudomonas_A stutzeri_T	3427381.5	species
Pseudomonas_A stutzeri_U	4803558.5	species
Pseudomonas_A xanthomarina	4320571	species
Pseudomonas_A xanthomarina_A	4199537.692307692	species
Pseudomonas_A zhaodongensis	4668208	species
Pseudomonas_B asuensis	5362869	species
Pseudomonas_B duriflava	4976003	species
Pseudomonas_B luteola	5352838.47368421	species
Pseudomonas_B oryzihabitans	5127880.214285715	species
Pseudomonas_B oryzihabitans_B	5231521.5	species
Pseudomonas_B oryzihabitans_D	5220009.666666667	species
Pseudomonas_B oryzihabitans_E	4467750	species
Pseudomonas_B psychrotolerans_B	5364174	species
Pseudomonas_B psychrotolerans_C	5529148	species
Pseudomonas_B rhizoryzae	5329354.133333334	species
Pseudomonas_B sp001512295	5435234	species
Pseudomonas_C caeni	2697827.3333333335	species
Pseudomonas_C caeni_A	3378613	species
Pseudomonas_C sp001513025	2825407.5	species
Pseudomonas_C sp002342705	2931841.285714286	species
Pseudomonas_C sp012518175	2223084	species
Pseudomonas_C sp012719655	2700182	species
Pseudomonas_C sp012728315	2985664	species
Pseudomonas_C sp012800475	2233729	species
Pseudomonas_D aestusnigri	3528977.375	species
Pseudomonas_D bauzanensis	3589225.6666666665	species
Pseudomonas_D excrementavium	2952579	species
Pseudomonas_D formosensis	3175356	species
Pseudomonas_D gallaeciensis	4105307.25	species
Pseudomonas_D jilinensis	4060018.3333333335	species
Pseudomonas_D laoshanensis	3605551	species
Pseudomonas_D litoralis	3987942	species
Pseudomonas_D oceani	4161350	species
Pseudomonas_D pachastrellae	3843480.6	species
Pseudomonas_D pelagia	4642307	species
Pseudomonas_D pelagia_A	4550643	species
Pseudomonas_D pertucinogena	3065138	species
Pseudomonas_D profundi	4219174	species
Pseudomonas_D sabulinigri	4030203	species
Pseudomonas_D sabulinigri_A	3528142	species
Pseudomonas_D salegens	3796105	species
Pseudomonas_D salina	3812033	species
Pseudomonas_D saliphila	4370183	species
Pseudomonas_D saudimassiliensis	3344211	species
Pseudomonas_D sp002683975	3995644.2	species
Pseudomonas_D sp002979975	4099100	species
Pseudomonas_D sp007117785	2714806	species
Pseudomonas_D sp007692485	2797109	species
Pseudomonas_D sp012735335	2952253	species
Pseudomonas_D sp012844345	3983233	species
Pseudomonas_D xiamenensis	4281493	species
Pseudomonas_D xinjiangensis	3537092	species
Pseudomonas_D xinjiangensis_A	3923049.5	species
Pseudomonas_D yangmingensis	3141501	species
Pseudomonas_E abietaniphila	7222451	species
Pseudomonas_E agarici	5516726.6	species
Pseudomonas_E alcaligenes	4544228.571428572	species
Pseudomonas_E alcaligenes_A	4438017.5	species
Pseudomonas_E alcaligenes_B	4012525	species
Pseudomonas_E alcaligenes_C	4970700	species
Pseudomonas_E alcaliphila	5162297.333333333	species
Pseudomonas_E alcaliphila_B	5282561.666666667	species
Pseudomonas_E alkylphenolica	5734520	species
Pseudomonas_E alkylphenolica_A	6168929	species
Pseudomonas_E alkylphenolica_B	5842421	species
Pseudomonas_E allokribbensis	6509961.6	species
Pseudomonas_E amygdali	6038283.733333333	species
Pseudomonas_E anatoliensis	6247553.5	species
Pseudomonas_E anguilliseptica	4846078	species
Pseudomonas_E antarctica	6317043.666666667	species
Pseudomonas_E antarctica_A	6436253	species
Pseudomonas_E argentinensis	5132224.5	species
Pseudomonas_E argentinensis_B	5049717	species
Pseudomonas_E arsenicoxydans	6561956.5	species
Pseudomonas_E arsenicoxydans_A	6717681	species
Pseudomonas_E asiatica	5981595.228070175	species
Pseudomonas_E asplenii	6424960.142857143	species
Pseudomonas_E asplenii_A	7673878	species
Pseudomonas_E asturiensis	6024658	species
Pseudomonas_E atacamensis	6057753.775862069	species
Pseudomonas_E avellanae	6212129.609271524	species
Pseudomonas_E azotoformans	6740780.555555556	species
Pseudomonas_E azotoformans_A	6909692	species
Pseudomonas_E azotoformans_B	6581451.666666667	species
Pseudomonas_E baetica	6635527.25	species
Pseudomonas_E baltica	4678481.166666667	species
Pseudomonas_E batumici	6606796	species
Pseudomonas_E benzenivorans	5743144	species
Pseudomonas_E bijieensis	6701737.857142857	species
Pseudomonas_E bohemica	6486653	species
Pseudomonas_E borbori	5270473	species
Pseudomonas_E brassicacearum	6756254.333333333	species
Pseudomonas_E brassicacearum_A	6825360	species
Pseudomonas_E brassicacearum_D	6467184	species
Pseudomonas_E brassicacearum_E	5976355	species
Pseudomonas_E brassicae	5374821.5	species
Pseudomonas_E brenneri	6112366.111111111	species
Pseudomonas_E bubulae	5140531.277777778	species
Pseudomonas_E campi	4436925	species
Pseudomonas_E canadensis	6397134.090909091	species
Pseudomonas_E cannabina	6014026.470588235	species
Pseudomonas_E capeferrum	5876057.428571428	species
Pseudomonas_E capeferrum_A	5966503	species
Pseudomonas_E capsici	5842998.769230769	species
Pseudomonas_E carbonaria	5546086	species
Pseudomonas_E caricapapayae	6153491	species
Pseudomonas_E caspiana	6103762	species
Pseudomonas_E cedrina	6388996.5	species
Pseudomonas_E cerasi	6040945.857142857	species
Pseudomonas_E chengduensis	5446866.4	species
Pseudomonas_E chengduensis_A	5488225.375	species
Pseudomonas_E chlororaphis	6816201.911764706	species
Pseudomonas_E chlororaphis_D	6755444	species
Pseudomonas_E chlororaphis_E	6211383.6	species
Pseudomonas_E chlororaphis_F	6945287	species
Pseudomonas_E chlororaphis_G	7012595	species
Pseudomonas_E cichorii	5940689.125	species
Pseudomonas_E cichorii_B	6019270	species
Pseudomonas_E cichorii_C	5926781	species
Pseudomonas_E cichorii_D	6195530.5	species
Pseudomonas_E coleopterorum	4789482	species
Pseudomonas_E composti	5446392.6	species
Pseudomonas_E composti_A	5265005	species
Pseudomonas_E congelans	5721328.4	species
Pseudomonas_E corrugata	6151330.571428572	species
Pseudomonas_E costantinii	6607276	species
Pseudomonas_E cremoricolorata	4655082	species
Pseudomonas_E cremoricolorata_A	4780403	species
Pseudomonas_E cremoris	7116069.333333333	species
Pseudomonas_E crudilactis	6755964	species
Pseudomonas_E cuatrocienegasensis	5350480.5	species
Pseudomonas_E cyclaminis	6272370.928571428	species
Pseudomonas_E daroniae	5447692.5	species
Pseudomonas_E deceptionensis	5074847.5	species
Pseudomonas_E donghuensis	5640090.4	species
Pseudomonas_E dryadis	5786815.666666667	species
Pseudomonas_E edaphica	6610574.888888889	species
Pseudomonas_E endophytica	4973838	species
Pseudomonas_E entomophila	5888780	species
Pseudomonas_E entomophila_A	4390409	species
Pseudomonas_E entomophila_B	4773438	species
Pseudomonas_E entomophila_C	5960991	species
Pseudomonas_E eucalypticola	6229073	species
Pseudomonas_E extremaustralis	6521347.4	species
Pseudomonas_E extremorientalis	6501875.413793104	species
Pseudomonas_E fildesensis	6313355	species
Pseudomonas_E flavescens	5852600	species
Pseudomonas_E floridensis	6103707	species
Pseudomonas_E fluorescens	6469358.928571428	species
Pseudomonas_E fluorescens_A	6420113	species
Pseudomonas_E fluorescens_AA	6747600.333333333	species
Pseudomonas_E fluorescens_AJ	6822437	species
Pseudomonas_E fluorescens_AM	6046254.142857143	species
Pseudomonas_E fluorescens_AN	7230746.735294118	species
Pseudomonas_E fluorescens_AO	5893422	species
Pseudomonas_E fluorescens_AP	6890167.833333333	species
Pseudomonas_E fluorescens_AQ	6195154	species
Pseudomonas_E fluorescens_B	6998154	species
Pseudomonas_E fluorescens_BA	6119491.105263158	species
Pseudomonas_E fluorescens_BB	6432885	species
Pseudomonas_E fluorescens_BC	6358459	species
Pseudomonas_E fluorescens_BD	6954842	species
Pseudomonas_E fluorescens_BE	6348319	species
Pseudomonas_E fluorescens_BF	6313875	species
Pseudomonas_E fluorescens_BG	6033966	species
Pseudomonas_E fluorescens_BH	6802358.666666667	species
Pseudomonas_E fluorescens_BI	7397949	species
Pseudomonas_E fluorescens_BJ	6390813.666666667	species
Pseudomonas_E fluorescens_BK	6745939	species
Pseudomonas_E fluorescens_BM	6816589	species
Pseudomonas_E fluorescens_BN	6695618	species
Pseudomonas_E fluorescens_BO	6641444	species
Pseudomonas_E fluorescens_BP	6340107	species
Pseudomonas_E fluorescens_BQ	5853376	species
Pseudomonas_E fluorescens_BR	7219127	species
Pseudomonas_E fluorescens_BS	4854699	species
Pseudomonas_E fluorescens_BT	6321879.5	species
Pseudomonas_E fluorescens_BU	6608123	species
Pseudomonas_E fluorescens_BV	6189340.181818182	species
Pseudomonas_E fluorescens_BW	6481491	species
Pseudomonas_E fluorescens_BX	6114276	species
Pseudomonas_E fluorescens_BY	5581305	species
Pseudomonas_E fluorescens_C	6218725.75	species
Pseudomonas_E fluorescens_E	6330280.8	species
Pseudomonas_E fluorescens_G	6005378	species
Pseudomonas_E fluorescens_H	6560233.666666667	species
Pseudomonas_E fluorescens_K	5971527	species
Pseudomonas_E fluorescens_M	6547160	species
Pseudomonas_E fluorescens_O	5962088.5	species
Pseudomonas_E fluorescens_Q	6733427.785714285	species
Pseudomonas_E fluorescens_S	6335893	species
Pseudomonas_E fluorescens_T	6130532	species
