rank	genome_size
Nocardioides sp013624415	4095593.5
Nocardioides sp013778305	4788325
Nocardioides sp013815725	3358145
Nocardioides sp014108865	5171066
Nocardioides sp014127485	4207844
Nocardioides sp014180715	4546805
Nocardioides sp014212315	4516737
Nocardioides sp014265965	4046761
Nocardioides sp014360585	5359807
Nocardioides sp900101045	6192442
Nocardioides sp902506435	4209665
Nocardioides sp902805885	3112735
Nocardioides sp902805925	3228500
Nocardioides speluncae	5706724
Nocardioides szechwanensis	4217540
Nocardioides terrae	3921832
Nocardioides terrigena	4714824.5
Nocardioides thalensis	4569810
Nocardioides ungokensis	4624782
Nocardioides zeae	4401635
Nocardioides_A massiliensis	4003863
Nocardioides_B iriomotensis	4713567
Nocardioides_B mesophilus	4488624
SSC3 sp013693815	3302929
UBA4001 sp002384855	3743953
UBA4001 sp902805855	2639028
WHTB01 sp009379735	4518532
WHTJ01 sp009377795	4583615
Acidipropionibacterium acidipropionici	3639924
Acidipropionibacterium jensenii	3057144.6
Acidipropionibacterium thoenii	2938072
Acidipropionibacterium virtanenii	3432872
Aestuariimicrobium kwangyangense	2990149
Arachnia antarctica	3649759
Arachnia aquimaris	3934699
Arachnia bendigoensis	4131430
Arachnia defluvii	3864792
Arachnia flava	3207442
Arachnia flavescens	3650768
Arachnia lapidicapta	2823512.25
Arachnia massiliensis	3211716.5
Arachnia oleiagri	3156218
Arachnia propionica	3424482
Arachnia propionica_A	1088695
Arachnia propionica_B	3491382
Arachnia propionica_C	3397337
Arachnia rhinocerotis	3547563
Arachnia sp000619965	2731626
Arachnia sp001956895	3125802.3333333335
Arachnia sp003932855	2761264
Arachnia sp011174705	3588368
Arachnia sp012514785	2829518
Arachnia sp012837465	2674970
Arachnia sp013333735	2940610
Arachnia sp013333945	3012827
Arachnia sp014164775	3657573.5
Arachnia sp900607225	3476625
Arachnia timonensis	2759000
Auraticoccus cholistanensis	3801871
Auraticoccus monumenti	4461788
Brevilactibacter flavus	3007896
Brevilactibacter sinopodophylli	3074508
Brevilactibacter sp011393335	3671901
Brevilactibacter sp012838755	3037420
Brevilactibacter sp014164685	3468643.5
Brooklawnia cerclae	3787554
Brooklawnia sp000413315	2711056
Brooklawnia sp012517115	2880480
Brooklawnia sp012517405	3166677
CADCUO01 sp902805915	3164269
Cutibacterium acnes	2506210.509933775
Cutibacterium avidum	2573424.9565217393
Cutibacterium granulosum	2142919.5
Cutibacterium humerusii	2631379.5555555555
Cutibacterium namnetense	2458177.4
Cutibacterium sp009696315	2607935
Cutibacterium timonense	2816509
Desertihabitans aurantiacus	4082100
DSM-21351 sp002250625	3681864
DSM-21351 sp004362375	4487985.25
DSM-21351 sp012839035	3251691
Fen-668 sp003153855	3642400.5
Fen-668 sp003158895	3586399
Friedmanniella antarctica	4369610
Friedmanniella flava	4788555
Friedmanniella luteola	4717614
Friedmanniella sagamiharensis	4405285
Friedmanniella_A endophytica	4302690
Granulicoccus phenolivorans	4090365.5
JAAYAO01 sp012719335	2832586
Luteococcus japonicus	3423656
Luteococcus sp002387005	2579494
Microlunatus phosphovorus	5683123
Microlunatus_A endophyticus	5091082
Microlunatus_A soli	6733014
Microlunatus_A sp007362775	5121194
Microlunatus_A sp009707365	4913910
Microlunatus_A terrae	5097765
Microlunatus_B parietis	7240126
Microlunatus_B speluncae	6787844
Micropruina glycogenica	3844677
Micropruina sp013693855	3666558
Naumannella cuiyingiana	3526047
Naumannella halotolerans	3473971
Nigerium massiliense	2934258
NML-160184 sp002250475	3037313
Propionibacterium acidifaciens	3044758
Propionibacterium australiense	2993654.5
Propionibacterium cyclohexanicum	2808950
Propionibacterium freudenreichii	2591645.595238095
Propionibacterium sp900289195	2777320
Propionicicella superfundia	3623963
Propioniciclava sp012517965	3269458
Propioniciclava tarda	2979294
Propionicimonas paludicola	3262476
Propionicimonas sp001603275	3053133
Propionicimonas sp002413345	2507785
Propionicimonas sp002428365	2835092
Propionicimonas sp002441465	3012945
Propionicimonas sp002482525	2945517
Propionicimonas sp002841335	2924197
Propionicimonas sp002843035	3840516
Propionicimonas sp003451975	2720150
Propionicimonas sp009778535	1718263
Propionicimonas sp013791955	3104178
Propioniferax innocua	2789160
Propionimicrobium lymphophilum	2110122.6666666665
Propionimicrobium sp900155645	2010679
Raineyella antarctica	3760249
Raineyella sp009646095	3649865
WQYJ01 sp009778725	2265346
WQYJ01 sp009779115	2250974
WQYJ01 sp009780915	2784349
WQYJ01 sp009781325	2007603
WQYJ01 sp009782785	1875921
WQYJ01 sp009782915	1639263
WRGV01 sp009778875	2178407
WRGV01 sp009781145	2014469
WRGV01 sp009785885	2126483
WRGV01 sp009787035	2143478
K478 sp011250635	4995446
K478 sp011250645	4589758
Motilibacter peucedani	4187555
Motilibacter rhizosphaerae	4315149
YIM-75000 sp003594885	4045354
Sporichthya polymorpha	5500153
Sporichthya sp013815995	4500517
Actinospica robiniae	9918887
Catenulispora acidiphila	10467782
Catenulispora sp013361685	9528786
Catenulispora sp013362315	7968179
Allostreptomyces psammosilenae	6645128
Embleya hyalina	12054215
Embleya scabrispora	11392659
Embleya scabrispora_A	10958352
Kitasatospora atroaurantiaca	7871666
Kitasatospora aureofaciens	8493441.1
Kitasatospora azatica	8272299
Kitasatospora cheerisanensis	8174272
Kitasatospora cineracea	8527691.25
Kitasatospora gansuensis	8296669
Kitasatospora griseola	8116795.333333333
Kitasatospora herbaricolor	9606964
Kitasatospora indigofera	9417550
Kitasatospora kaniharaensis	8774359
Kitasatospora kifunensis	9567486
Kitasatospora mediocidica	8681761
Kitasatospora novaecaesareae	6870491.5
Kitasatospora phosalacinea	7620895
Kitasatospora phosalacinea_A	8616948
Kitasatospora purpeofusca	9738725.333333334
Kitasatospora rubellomurina	8610816
Kitasatospora setae	8709168.666666666
Kitasatospora sp000717715	8863434
Kitasatospora sp000719695	9138054
Kitasatospora sp000719705	8783146
Kitasatospora sp000720635	8744700
Kitasatospora sp001424875	7831143
Kitasatospora sp001625365	9234445
Kitasatospora sp001905465	7648636
Kitasatospora sp001905545	9614784
Kitasatospora sp002300355	9254774
Kitasatospora sp002754615	8429281.5
Kitasatospora sp002813165	7951191.5
Kitasatospora sp002813365	8809961
Kitasatospora sp002846355	8771986.5
Kitasatospora sp002943525	8963858
Kitasatospora sp002953255	11854602.5
Kitasatospora sp013364235	8400742
Kitasatospora sp014596465	9741301
Kitasatospora sp014596515	9167493
Kitasatospora sp900105395	9900053
Kitasatospora sp900199205	8396182
Kitasatospora tateyamensis	7455770
Kitasatospora viridis	10089953
Kitasatospora xanthocidica	9266420
SCUT-3 sp014083985	6075149
Streptacidiphilus albus	9796433
Streptacidiphilus anmyonensis	9386419
Streptacidiphilus carbonis	8457280
Streptacidiphilus jeojiense	9156717
Streptacidiphilus jiangxiensis	9533680.5
Streptacidiphilus melanogenes	8771919
Streptacidiphilus neutrinimicus	8418219
Streptacidiphilus pinicola	8432874
Streptacidiphilus rugosus	9002860
Streptacidiphilus sp003751325	8826663
Streptacidiphilus sp004365705	9026238
Streptacidiphilus sp014084105	9330052
Streptacidiphilus sp014084125	7672494
Streptacidiphilus sp014284505	9054065
Streptacidiphilus_A oryzae	7806543
Streptomyces abikoensis	7184364.5
Streptomyces abyssalis	6760396.5
Streptomyces abyssomicinicus	7929138
Streptomyces achromogenes	8112410
Streptomyces acidiscabies	10566424.333333334
Streptomyces adustus	10226955
Streptomyces afghaniensis	9848774
Streptomyces africanus	9115570
Streptomyces agglomeratus	8742376.8
Streptomyces aidingensis	6482745
Streptomyces alanosinicus	10244856
Streptomyces albidochromogenes	7265310
Streptomyces albidoflavus	7096630.586206896
Streptomyces albiflavescens	10892780
Streptomyces albireticuli	8454574
Streptomyces albireticuli_B	8144417
Streptomyces albofaciens	9252595
Streptomyces alboflavus	9570630
Streptomyces albogriseolus	7389768
Streptomyces albolongus	8027788
Streptomyces alboniger	7919340
Streptomyces albospinus	9206985
Streptomyces alboverticillatus	7044380
Streptomyces albulus_A	7642040
Streptomyces albulus_C	9473127.5
Streptomyces albus	7700381.285714285
Streptomyces albus_E	6938318
Streptomyces albus_F	8161543.5
Streptomyces alfalfae	8361499.166666667
Streptomyces althioticus	7353888.25
Streptomyces altiplanensis	8076223.5
Streptomyces ambofaciens	8265737
Streptomyces amritsarensis	7868818.5
Streptomyces anandii	7932225
Streptomyces angustmyceticus	7795620
Streptomyces anthocyanicus	8585109.714285715
Streptomyces antibioticus	10145887
Streptomyces antibioticus_B	8303954.2
Streptomyces antimycoticus	10981515.333333334
Streptomyces antimycoticus_A	10704590.666666666
Streptomyces antioxidans	9118065
Streptomyces anulatus	8727776.695652174
Streptomyces anulatus_C	8176200
Streptomyces aquilus	10260424
Streptomyces ardesiacus	7940873.4
Streptomyces argenteolus	7948711
Streptomyces armeniacus	8083249
Streptomyces atratus	9734185
Streptomyces atratus_A	7308206
Streptomyces atratus_B	8510691
Streptomyces atriruber	8892875
Streptomyces atroolivaceus	8216207
Streptomyces aurantiacus	9255252
Streptomyces aurantiacus_A	8762126
Streptomyces aurantiogriseus	10609595
Streptomyces aureocirculatus	9318445
Streptomyces aureoverticillatus	9154986
Streptomyces aureus_A	7926662
Streptomyces aureus_B	9928053
Streptomyces avermitilis	9636294.222222222
Streptomyces avicenniae	6480326
Streptomyces avidinii	8343340
Streptomyces bacillaris	7921795.193548387
Streptomyces barkulensis	6464065.5
Streptomyces bauhiniae	6475055.833333333
Streptomyces bicolor	9553205.5
Streptomyces bikiniensis	7447878.5
Streptomyces bluensis	9203879
Streptomyces bobili	8378772.666666667
Streptomyces bohaiensis	5631806
Streptomyces boluensis	8247588
Streptomyces bottropensis	8928393.333333334
Streptomyces brasiliensis	10696112
Streptomyces brevispora	7540224
Streptomyces bungoensis	8408982
Streptomyces caatingaensis	7055077
Streptomyces cacaoi	8510370.857142856
Streptomyces cacaoi_A	10044300
Streptomyces cacaoi_B	8904200
Streptomyces caelestis	8925551.5
Streptomyces caelestis_A	8483665.333333334
Streptomyces caeruleatus	10290495
Streptomyces californicus	7972933.133333334
Streptomyces calvus	7929626.6
Streptomyces camponoticapitis	8278499
Streptomyces candidus	7355530.5
Streptomyces caniferus	9147309
Streptomyces canus	10718708.666666666
Streptomyces canus_C	10479972
Streptomyces capillispiralis	8413380
Streptomyces capitiformicae	10872236
Streptomyces carminius	7200897
Streptomyces carpinensis	10405645
Streptomyces catenulae	7046907
Streptomyces cavernae	10446772
Streptomyces cellostaticus	9835283
Streptomyces celluloflavus	8816203.5
Streptomyces cellulosae	7491258.875
Streptomyces cellulosae_A	10063079
Streptomyces chartreusis	10339851.25
Streptomyces chartreusis_D	8938504.5
Streptomyces chattanoogensis	9218312
Streptomyces chilikensis	7121774
Streptomyces chlorinus	7613803
Streptomyces chrestomyceticus	9566689.666666666
Streptomyces chromofuscus	8285318
Streptomyces chryseus	7508712.333333333
Streptomyces cinerochromogenes	9098877
Streptomyces cinnabarinus	10199242
Streptomyces cinnamonensis	8182902.409090909
Streptomyces cinnamoneus	7125419
Streptomyces cinnamoneus_A	7105826
Streptomyces cirratus	7269234
Streptomyces clavifer	7758737.5
Streptomyces clavuligerus	8139328.666666667
Streptomyces coelicoflavus	8552695.333333334
Streptomyces coeruleorubidus	9212519.5
Streptomyces collinus	8932878.666666666
Streptomyces collinus_A	8492558
Streptomyces colonosanans	7015076
Streptomyces corynorhini	7735729
Streptomyces curacoi	9049838.5
Streptomyces cyaneochromogenes	10677137
Streptomyces cyaneofuscatus	8093534.4
Streptomyces cyaneogriseus	7762396
Streptomyces cyaneus	9833661
Streptomyces daqingensis	6575776.333333333
Streptomyces davaonensis	9555950
Streptomyces decoyicus	8530390
Streptomyces dengpaensis	8667280
Streptomyces diastaticus	6966169.5
Streptomyces diastatochromogenes	10344758.2
Streptomyces dioscori	10239468
Streptomyces djakartensis	7674449
Streptomyces echinatus	9391279
Streptomyces echinoruber	7356931
Streptomyces erythrochromogenes	8005114.5
Streptomyces eurocidicus	7911856.5
Streptomyces europaeiscabiei	10319577
Streptomyces eurythermus	9026847.666666666
Streptomyces exfoliatus	7874957
Streptomyces exfoliatus_B	7646296
Streptomyces ficellus	7078240
Streptomyces filamentosus	7894704
Streptomyces filipinensis	9280878.5
Streptomyces fimicarius	8267218.9
Streptomyces finlayi_A	7654963
Streptomyces flaveolus	7870528
Streptomyces flaveolus_A	10224542.125
Streptomyces flaveus	10600772.5
Streptomyces flavidovirens	7070406
Streptomyces flavochromogenes	8884918
Streptomyces flavofungini	9312928
Streptomyces fodineus	9698948
Streptomyces formicae	9611874
Streptomyces fradiae	6710202.8
Streptomyces fragilis	6847990
Streptomyces fructofermentans	8872745
Streptomyces fulvorobeus	6639735.5
Streptomyces fulvoviolaceus	11584616
Streptomyces fumanus	8153910
Streptomyces fumigatiscleroticus	9605331
Streptomyces fungicidicus_A	7795705
Streptomyces fuscichromogenes	11559237
Streptomyces galbus	7706362
Streptomyces galbus_A	10053065
Streptomyces gardneri	9071618
Streptomyces gelaticus	7755498
Streptomyces geranii	10196536
Streptomyces gilvosporeus	8482298
Streptomyces glaucescens	7623774
Streptomyces globisporus	7821961.6
Streptomyces globisporus_A	7454528
Streptomyces globisporus_D	7365300
Streptomyces globosus	7359588.5
Streptomyces goshikiensis	8373300.875
Streptomyces graminilatus	9608680
Streptomyces griseoaurantiacus	7512353.2
Streptomyces griseocarneus	7375626
Streptomyces griseocarneus_A	8853664
Streptomyces griseochromogenes	10764674
Streptomyces griseoflavus	7580440
Streptomyces griseofuscus	8535574.375
Streptomyces griseoincarnatus	7429714.266666667
Streptomyces griseoloalbus	7937824.333333333
Streptomyces griseoluteus	6664288.75
Streptomyces griseoluteus_A	8103281
Streptomyces griseoruber	10217879
Streptomyces griseorubiginosus	9397118.42857143
Streptomyces griseorubiginosus_A	10036182
Streptomyces griseosporeus	8154751.5
Streptomyces griseostramineus	8540039.666666666
Streptomyces griseoviridis	7876253.666666667
Streptomyces griseoviridis_A	8963075
Streptomyces griseus	8581567.6
Streptomyces griseus_G	6866218
Streptomyces griseus_I	9889723
Streptomyces hainanensis	7991366
Streptomyces haliclonae	6461277
Streptomyces halstedii	7418206.75
Streptomyces harbinensis	5791305.333333333
Streptomyces hawaiiensis	8804928.333333334
Streptomyces himastatinicus	10968020.4
Streptomyces hiroshimensis	7757254
Streptomyces hirsutus	8420874
Streptomyces hokutonensis	11376126
Streptomyces hoynatensis	7260715
Streptomyces huasconensis	8580596
Streptomyces humi	9879534
Streptomyces humidus	9711080
Streptomyces hundungensis	8393044
Streptomyces hyaluromycini	11525033
Streptomyces hydrogenans	8961304
Streptomyces hygroscopicus	9943375.857142856
Streptomyces iakyrus	8797673
Streptomyces incarnatus_A	7794470.333333333
Streptomyces indicus	8228196
Streptomyces inusitatus	7867568
Streptomyces ipomoeae	10663082.25
Streptomyces iranensis	12130542
Streptomyces jeddahensis	8449625
Streptomyces jumonjinensis_A	7854450.5
Streptomyces kanamyceticus	9958577
Streptomyces kanasensis	7026257
Streptomyces katrae_A	8138040.5
Streptomyces katrae_B	8783863.25
Streptomyces kebangsaanensis	8244886
Streptomyces klenkii	8230626
Streptomyces kronopolitis	7834107
Streptomyces kurssanovii	8199139
Streptomyces lacrimifluminis	9022781
Streptomyces lanatus	10216859
Streptomyces lasiicapitis	9742438.5
Streptomyces lateritius	7661524.5
Streptomyces laurentii	8032664
Streptomyces lavendofoliae	7170078
Streptomyces lavendulae_C	8699488.5
Streptomyces leeuwenhoekii	7618104.666666667
Streptomyces libani	9062791.583333334
Streptomyces libani_A	8295319
Streptomyces lilacinus	7558468
Streptomyces lincolnensis	9947219
Streptomyces litmocidini	8226376
Streptomyces lomondensis	8783439
Streptomyces lonarensis	5954074
Streptomyces longisporoflavus	9802249
Streptomyces longispororuber	9078602
Streptomyces longwoodensis	8433546
Streptomyces lucensis	7745149
Streptomyces lunaelactis	7983374.333333333
Streptomyces lushanensis	7542112
Streptomyces luteogriseus	8854414.666666666
Streptomyces lydicus	8198054.333333333
Streptomyces lydicus_C	9244118
Streptomyces malachitofuscus	7742884
Streptomyces malaysiense	7963326
Streptomyces malaysiensis	11152985.111111112
Streptomyces mangrovisoli	9165825
Streptomyces marokkonensis	7890048
Streptomyces mashuensis	7237780
Streptomyces massasporeus	8586229.333333334
Streptomyces megasporus	5850061
Streptomyces melanogenes	9265779.5
Streptomyces mexicanus	7739183
Streptomyces microflavus	8285848
Streptomyces milbemycinicus	11777161.5
Streptomyces minutiscleroticus	8011653.5
Streptomyces mirabilis	11834532.772727273
Streptomyces mirabilis_A	11452267
Streptomyces mirabilis_C	10042643
Streptomyces misionensis	8391183.666666666
Streptomyces misionensis_A	8312220
Streptomyces mobaraensis	7683999
Streptomyces monashensis	10264841
Streptomyces monomycini	9111622
Streptomyces morookaense	7444011
Streptomyces murinus	8435268.833333334
Streptomyces mutabilis	8015682.75
Streptomyces mutomycini	7227300
Streptomyces naganishii	7809671
